cor_media,cor_desvio,cor_minima,cor_maxima,area,perimetro,proporcao,preenchimento,circularidade,classe,imagem_origem
42.050306489114355,15.736455238522444,12,122,4607.0,296.534051656723,1.4242424242424243,0.7425854287556415,0.6583834921877985,1,feijoes1.jpg
44.07273457906369,15.342081984618009,16,121,4856.0,283.07820761203766,1.0609756097560976,0.6806840482197926,0.7615101001867651,1,feijoes1.jpg
45.023465990169655,17.62122176024355,5,119,6168.5,316.83556723594666,1.2625,0.7634282178217822,0.7721853821799848,1,feijoes1.jpg
48.85024586499777,15.401522609400477,12,120,4363.5,258.3502860069275,1.2794117647058822,0.7375760649087221,0.8215366656020153,1,feijoes1.jpg
28.333398937217083,14.52420102146814,3,81,4960.0,281.4213536977768,1.434782608695652,0.7261015956668131,0.787004915676897,1,feijoes1.jpg
24.843304843304843,11.383796872891438,6,52,267.0,209.07820844650269,0.7868852459016393,0.09118852459016394,0.07675445375988806,1,feijoes1.jpg
26.753543208328107,15.72412322590435,4,113,7817.0,358.87719786167145,0.7606837606837606,0.7506962450782676,0.7627079012598431,1,feijoes1.jpg
34.11674008810573,16.293617353598478,10,107,6221.0,315.2203425168991,1.054945054945055,0.7121108058608059,0.7867587690350565,1,feijoes1.jpg
38.080918874172184,17.51063631782146,6,127,4706.5,297.462984085083,0.6732673267326733,0.6852795573675015,0.6684086573168122,1,feijoes1.jpg
39.25837706903512,15.757288573471433,10,98,4836.5,278.1492749452591,0.7872340425531915,0.695299022426682,0.7855705459776215,1,feijoes1.jpg
51.67396660279223,16.6940939101842,6,106,3550.5,242.35028553009033,1.1343283582089552,0.6972702278083268,0.7596478439321772,1,feijoes1.jpg
47.37252904014673,13.228125060860346,11,122,4788.5,270.20815217494965,1.2361111111111112,0.747269038701623,0.8241617613722416,1,feijoes1.jpg
49.43528406663819,22.762310680144054,5,118,1962.0,916.7148509025574,0.6666666666666666,0.11213991769547325,0.029338663971843607,0,feijoes1.jpg
28.635724743777452,12.631746030683075,6,93,6685.5,333.8061298131943,0.7431192660550459,0.7572205232755691,0.7539718683469026,1,feijoes1.jpg
38.05140329469189,18.306187074813625,7,130,6417.5,320.97770297527313,0.7431192660550459,0.7268660097406274,0.7827552908816314,1,feijoes1.jpg
28.226943411004502,15.484562652961323,9,123,4979.0,305.36247730255127,0.9655172413793104,0.6813081554460865,0.670997110249615,1,feijoes1.jpg
37.24262209454166,15.195510086494703,7,98,3724.5,241.37972402572632,1.3114754098360655,0.7632172131147541,0.8032972307463045,1,feijoes1.jpg
35.42259604455558,17.10378701741696,9,119,4290.0,261.563490152359,0.8,0.6620370370370371,0.7879758525866453,1,feijoes1.jpg
34.84493257938234,16.808690176448167,5,119,4488.0,261.90663480758667,0.9294117647058824,0.6683544303797468,0.8221853070719737,1,feijoes1.jpg
40.06093108169785,18.617647013757885,8,126,4270.5,256.2081506252289,0.8414634146341463,0.7547720042417816,0.817528133603775,1,feijoes1.jpg
34.64895042429656,14.802115020044287,9,102,6584.5,314.77669072151184,0.9405940594059405,0.6862428348097968,0.835078948048178,1,feijoes1.jpg
42.17100371747212,13.03426052063134,11,107,5256.0,283.2792179584503,1.1818181818181819,0.7501070358213215,0.8230681399549888,1,feijoes1.jpg
31.628963558920965,13.494492530160814,11,101,4117.5,261.8061306476593,0.7444444444444445,0.6828358208955224,0.754890304780189,1,feijoes1.jpg
44.37897595034911,22.26974016018978,5,131,2189.0,916.0041764974594,0.7246376811594203,0.1586231884057971,0.03278390766924566,0,feijoes1.jpg
38.65915492957746,21.509366302206015,5,101,868.5,478.3990569114685,0.6704545454545454,0.16727657935285054,0.0476868962799171,0,feijoes1.jpg
42.86260330578512,13.987225807313703,15,127,4724.0,273.078208565712,1.2916666666666667,0.7054958183990442,0.7960597440981259,1,feijoes1.jpg
34.37579068430132,15.860028215300074,6,99,3374.5,249.32084953784943,0.8552631578947368,0.6830971659919028,0.6821848972425663,1,feijoes1.jpg
46.36343686698177,14.78505984668483,12,141,5793.0,300.5929275751114,1.4246575342465753,0.7630400421496312,0.8056675579898667,1,feijoes1.jpg
48.88095238095238,23.031539550341765,7,146,1260.5,505.22748363018036,1.3823529411764706,0.19719962453066334,0.06205528564198346,0,feijoes1.jpg
78.98717948717949,12.444227979003976,60,115,128.0,65.59797859191895,1.105263157894737,0.3208020050125313,0.37379967561432564,1,feijoes1.jpg
35.65638095238095,22.93155078027233,3,127,2169.0,1113.7930592298508,1.176056338028169,0.09146495740912541,0.02197153512685437,0,feijoes1.jpg
43.48539841468502,18.58924890302692,5,137,4671.0,288.7350618839264,1.2535211267605635,0.739199240386137,0.704077850350642,1,feijoes1.jpg
39.32768361581921,19.906339846187283,7,106,3089.0,232.5929263830185,1.2258064516129032,0.655560271646859,0.7175212484672584,1,feijoes1.jpg
29.56150506512301,14.986541769323058,7,117,4717.5,267.2375876903534,1.2428571428571429,0.7746305418719212,0.8300928771146076,1,feijoes1.jpg
41.58400160384924,21.22911164180541,7,138,4868.5,276.3502857685089,0.8735632183908046,0.7363127646702964,0.8010971788736925,1,feijoes1.jpg
42.20134087575948,19.386794269357793,7,124,4657.0,270.5929266214371,0.7096774193548387,0.7587161942000652,0.799251062543227,1,feijoes1.jpg
34.288952654232425,15.300566138353929,10,117,3385.0,231.13708329200745,0.6951219512195121,0.7242190842961062,0.7962130286327584,1,feijoes1.jpg
33.6241528034504,12.501207168083308,14,102,3155.0,218.10764610767365,0.8767123287671232,0.6752996575342466,0.8334267701868062,1,feijoes1.jpg
41.601152368758,23.860356090849976,5,124,1346.5,530.482315659523,0.7978723404255319,0.19099290780141845,0.06012767353223286,0,feijoes1.jpg
29.839959568733153,13.505252307548668,7,96,5806.0,306.8771975040436,1.0106382978723405,0.6501679731243001,0.7747429924204519,1,feijoes1.jpg
46.71814092953523,19.606129541149542,8,102,1119.0,522.4406863451004,0.956989247311828,0.13519391083725987,0.051518827190963665,1,feijoes1.jpg
38.066381156316915,20.847442643569458,9,113,1165.0,564.4406864643097,0.6868686868686869,0.17305407011289364,0.045951444341428255,0,feijoes1.jpg
25.43635753815194,11.274081481254763,12,101,5837.5,294.14927649497986,1.0804597701149425,0.7138053313768647,0.8478151805783466,1,feijoes1.jpg
34.77652877697842,16.563684256591273,7,115,4337.5,260.8355687856674,0.8181818181818182,0.6845801767676768,0.8011534821941376,1,feijoes1.jpg
35.719723183391004,17.800263794985813,5,128,4799.5,269.32084810733795,0.8555555555555555,0.6925685425685426,0.8315070067800476,1,feijoes1.jpg
41.95244888254874,20.65292110594516,8,125,4085.0,283.0782082080841,0.6129032258064516,0.7706093189964157,0.6406031190615594,1,feijoes1.jpg
41.70463078848561,17.522152122899815,9,117,2017.0,911.2590095996857,1.1111111111111112,0.13261012491781723,0.03052334263533394,1,feijoes1.jpg
42.63406940063091,18.946430448289444,14,120,5269.5,289.6051182746887,0.797979797979798,0.6737629459148446,0.7895266734854867,1,feijoes1.jpg
55.454663212435236,20.497769789353946,12,144,1288.5,622.0802943706512,1.3157894736842106,0.16953947368421052,0.041840936649747376,0,feijoes1.jpg
42.10062039550213,19.460137012232103,8,135,5040.5,276.4924216270447,0.8888888888888888,0.7000694444444444,0.8285467509610343,1,feijoes1.jpg
29.069744402615417,12.587442910898373,10,87,4927.0,278.59292590618134,0.9204545454545454,0.6912177328843996,0.797723263416216,1,feijoes1.jpg
56.95338983050848,15.819410851719157,17,121,4604.5,274.1492770910263,0.7608695652173914,0.7149844720496894,0.769871302478781,1,feijoes1.jpg
40.00052598358931,21.778611308265834,3,146,9291.5,505.2863584756851,0.8814814814814815,0.5783691254279489,0.45732037220734334,0,feijoes1.jpg
39.592727272727274,21.655550240027313,5,101,1154.0,537.7543954849243,0.8222222222222222,0.17327327327327327,0.05014732079244817,0,feijoes1.jpg
52.75609756097561,21.396400602781522,4,138,4802.5,272.3502860069275,0.7127659574468085,0.7625436646554462,0.8136199073367393,1,feijoes1.jpg
41.31358189081225,21.39308260416297,7,111,1230.5,652.4234404563904,0.7674418604651163,0.21678999295278364,0.036327237215514,0,feijoes1.jpg
41.22958057395144,20.97614838863819,5,105,1092.5,646.5655761957169,1.453125,0.18355174731182797,0.032840227153085315,0,feijoes1.jpg
59.59075535512965,19.701391002514217,27,141,714.0,414.41630268096924,0.6781609195402298,0.13909994155464642,0.052243758389827505,1,feijoes1.jpg
28.313504581643382,13.987583905765202,10,105,6520.5,314.4924215078354,0.6814159292035398,0.7493966210780371,0.8284578058928256,1,feijoes1.jpg
42.28169014084507,23.439826557560934,5,118,1115.0,559.6122596263885,1.2702702702702702,0.16029327199539967,0.04474147434169468,0,feijoes1.jpg
49.039490445859876,29.20356351600517,2,121,629.0,353.07820785045624,1.0298507462686568,0.13605883625351503,0.06340429565094624,0,feijoes1.jpg
39.04364326375712,22.098923540327483,8,114,873.5,441.4284929037094,0.9759036144578314,0.12992711587089098,0.05633159510353794,0,feijoes1.jpg
19.83668341708543,15.747727316455654,2,63,324.5,176.8944422006607,2.1481481481481484,0.20721583652618136,0.1303155342642681,1,feijoes1.jpg
53.64525993883792,20.934355690443926,14,108,264.0,156.30865609645844,1.7419354838709677,0.15770609318996415,0.13578372936374627,0,feijoes1.jpg
40.20992465575474,18.013767294137693,5,102,3745.5,247.66399347782135,0.7906976744186046,0.6404753761969905,0.7673507510248371,1,feijoes1.jpg
36.966388968687156,18.758455471686194,5,114,3379.5,239.52185797691345,0.7283950617283951,0.7071563088512242,0.7402390829167238,1,feijoes1.jpg
49.481268011527376,19.74656634815285,9,132,1162.5,544.6833258867264,1.2054794520547945,0.18096201743462018,0.049239616784387076,1,feijoes1.jpg
36.046079223928864,21.715258326972375,5,114,1026.0,507.81326961517334,1.0410958904109588,0.18493150684931506,0.049997597319741564,0,feijoes1.jpg
28.484068233022207,11.902524410557284,7,104,6079.5,315.46298384666443,1.4025974025974026,0.7310606060606061,0.7676812141441891,1,feijoes1.jpg
33.95447219983884,13.883172838276066,14,120,4848.5,272.49242186546326,1.139240506329114,0.6819268635724332,0.8205563416232191,1,feijoes1.jpg
29.479201026204873,17.518324076598095,4,132,5330.5,288.6934325695038,0.9418604651162791,0.7652167671547516,0.8037185704081046,1,feijoes1.jpg
43.40665796344648,22.434029368064678,6,109,1306.5,533.9137749671936,0.7319587628865979,0.18970524175983738,0.05759397141353775,0,feijoes1.jpg
30.4068090017311,21.0406991602104,2,122,1429.5,723.8792849779129,1.1140350877192982,0.09873601326150021,0.03428165075638854,0,feijoes1.jpg
28.680257510729614,19.887848553962847,3,85,1159.5,577.3107442855835,1.1071428571428572,0.14842549923195084,0.04371810578517756,1,feijoes1.jpg
36.85182481751825,22.12398573596592,6,126,1142.0,558.3818110227585,1.123456790123457,0.1549314882648216,0.046027081940997465,0,feijoes1.jpg
36.182464454976305,18.61287776167381,5,125,4101.5,286.7766923904419,1.2394366197183098,0.6564500640204866,0.6267074784237547,1,feijoes1.jpg
37.58936617602884,10.787714599996038,17,111,3231.0,227.96551072597504,1.140625,0.6915667808219178,0.7812832766402534,1,feijoes1.jpg
54.09381044487427,12.71993745600839,35,120,847.5,450.1147850751877,1.109375,0.18650968309859156,0.05256576797045555,1,feijoes1.jpg
35.43688362919132,16.429139592917767,1,99,4947.0,278.7939373254776,1.5384615384615385,0.7610769230769231,0.7998068580548449,1,feijoes1.jpg
42.00649614291515,15.570656684891192,9,116,4809.0,277.56348979473114,1.011764705882353,0.6578659370725034,0.7844042944178694,1,feijoes1.jpg
34.79871520342613,18.172329910235188,3,113,4554.5,267.5218594074249,1.2083333333333333,0.7270913154533845,0.7997090702343054,1,feijoes1.jpg
47.06383959437658,16.933578988420525,10,114,4229.0,252.7939374446869,1.403225806451613,0.7840192806822395,0.8315995398956734,1,feijoes1.jpg
38.31841733396138,17.919834437454377,4,95,4122.0,284.1076452732086,1.5084745762711864,0.7849933346029327,0.6417295090271766,1,feijoes1.jpg
29.456543291473892,13.101361228586633,11,113,5920.5,309.46298348903656,0.6909090909090909,0.7081937799043062,0.7768744402797565,1,feijoes1.jpg
31.84521559869438,17.21672608179344,2,104,5692.5,296.00714087486267,1.4929577464788732,0.7563778899813978,0.8164103975186477,1,feijoes1.jpg
31.90240837696335,14.10919660202856,8,129,4663.5,264.4924205541611,1.1710526315789473,0.6894589000591366,0.8377132463890858,1,feijoes1.jpg
48.88461538461539,18.235121426069515,16,87,144.0,92.22539532184601,1.3478260869565217,0.20196353436185133,0.21275085060603,1,feijoes1.jpg
40.84101711026616,17.038570651319652,9,122,4095.5,263.17871272563934,1.2205882352941178,0.7256378454996456,0.743045276257323,1,feijoes1.jpg
27.98118075580513,13.106308884910844,7,113,6449.0,321.9066355228424,1.2093023255813953,0.7210420393559929,0.7820641586944145,1,feijoes1.jpg
32.661471321695764,14.660748943948038,5,114,4692.0,276.1076453924179,0.7865168539325843,0.7531300160513643,0.7734121719558597,1,feijoes1.jpg
61.35930735930736,15.709370392697714,22,119,568.5,286.3502856492996,0.7910447761194029,0.16009574767671078,0.08712546152644676,1,feijoes1.jpg
37.00460240347737,14.946370652882981,6,115,3806.5,246.35028684139252,1.403225806451613,0.7056915090841676,0.7881875191312075,1,feijoes1.jpg
38.28298166042201,15.780870534945803,9,120,4946.0,289.42135405540466,1.6451612903225807,0.7820999367488931,0.7419981696666448,1,feijoes1.jpg
38.579687145771935,14.62645079266861,10,93,4293.0,277.9066344499588,0.9625,0.6969155844155844,0.6985104744499404,1,feijoes1.jpg
31.759939170106453,12.81280972905384,15,99,4494.0,253.27921891212463,0.9135802469135802,0.7497497497497497,0.8803265817250289,1,feijoes1.jpg
33.55518112889638,19.814198776531523,6,103,973.5,499.14422261714935,0.8850574712643678,0.14532019704433496,0.0491013827450355,1,feijoes1.jpg
38.32640845070423,13.481186935328829,9,111,5557.5,290.63455724716187,1.0804597701149425,0.6795671313279531,0.8267892699231264,1,feijoes1.jpg
39.64540931705111,14.318547603535174,13,110,4315.0,254.24978053569794,0.975,0.6915064102564102,0.8388213787267598,1,feijoes1.jpg
46.01557863501483,17.03310341380976,16,106,1130.5,531.1686072349548,0.9090909090909091,0.16058238636363636,0.05035187312153716,1,feijoes1.jpg
46.38387715930902,22.057777236138588,6,122,853.5,446.6589423418045,0.6666666666666666,0.14802289281997918,0.053760255373811516,0,feijoes1.jpg
37.57333333333333,17.5602116296653,8,115,3796.5,245.17871379852295,1.173913043478261,0.6792807300053677,0.7936476660183472,1,feijoes1.jpg
35.9781746031746,20.298797755500697,5,99,2071.5,1061.0996259450912,1.224,0.10831372549019608,0.023119715138803402,0,feijoes1.jpg
38.99774034511093,14.495848264773048,8,116,4754.0,270.73506140708923,1.2236842105263157,0.6726089417091115,0.8150420890149472,1,feijoes1.jpg
30.677770859277707,11.163194127380242,14,107,6293.0,313.0193327665329,0.8055555555555556,0.6697530864197531,0.8070961451608571,1,feijoes1.jpg
40.20579399141631,13.749238321176053,15,132,4545.5,261.379723072052,1.4,0.7684699915469146,0.8360798159441891,1,feijoes1.jpg
52.71328671328671,13.943002043345349,26,113,712.5,365.62950587272644,1.0266666666666666,0.12337662337662338,0.06697492896194986,1,feijoes1.jpg
46.33576814326108,13.674574899407768,17,123,4123.5,280.0071406364441,1.4444444444444444,0.7192569335426479,0.6609028878182818,1,feijoes1.jpg
41.0,14.401870373187123,14,89,360.5,207.8650051355362,0.9411764705882353,0.14726307189542484,0.10484612218083111,1,feijoes1.jpg
31.186466743560167,11.685987686132957,16,120,5082.0,281.0782083272934,1.0843373493975903,0.6803212851405622,0.8083327440667492,1,feijoes1.jpg
32.15710286913926,20.929055250488766,4,106,2769.0,205.8233743906021,1.3396226415094339,0.7358490566037735,0.8213786909654676,1,feijoes1.jpg
33.60353889278206,13.34886991662103,14,101,5580.0,291.27921879291534,1.3888888888888888,0.775,0.8264661309704392,1,feijoes1.jpg
42.407900577008434,16.180985637896622,13,123,4389.0,272.5929265022278,0.8941176470588236,0.6794117647058824,0.742243290594781,1,feijoes1.jpg
35.30695142378559,12.529128617166998,14,101,4660.5,265.03657817840576,1.162162162162162,0.7323224387177876,0.8337402048101217,1,feijoes1.jpg
34.54406332453826,18.378289226361918,6,111,1561.5,789.6782747507095,1.3238095238095238,0.10698869475847893,0.031466719765653135,1,feijoes1.jpg
33.48825941110697,13.320127050197907,14,95,5247.5,280.1492748260498,0.9772727272727273,0.6933800211416491,0.8402012165563408,1,feijoes1.jpg
38.01546212647672,13.125176618625304,14,105,5624.0,309.2203427553177,1.5735294117647058,0.7729521715228147,0.739126990503722,1,feijoes1.jpg
44.393173198482934,16.87189492471232,10,104,646.5,330.49242103099823,1.0588235294117647,0.13204656862745098,0.07437986472253112,1,feijoes1.jpg
23.08374384236453,11.368346070892866,9,63,168.0,88.71067726612091,1.0,0.19976218787158145,0.2682670638233125,1,feijoes1.jpg
45.479913916786224,20.717854871246864,11,107,1150.5,598.0802961587906,1.263157894736842,0.15768914473684212,0.04041824922751332,0,feijoes1.jpg
41.71442215854823,18.487457020179274,7,121,5078.0,385.7300109863281,1.240506329113924,0.6559028674761044,0.4288799082355636,1,feijoes1.jpg
51.07643979057592,17.406546878571397,14,108,807.0,361.93101978302,1.164179104477612,0.15442020665901263,0.07741618854515148,1,feijoes1.jpg
40.99425617461229,15.520812506027507,14,120,5101.5,280.3502867221832,0.7634408602150538,0.7726033621081326,0.8156535783356772,1,feijoes1.jpg
39.86456442831216,15.37964915738024,15,119,4298.5,265.46298468112946,0.7934782608695652,0.6400387135199523,0.7665118073510975,1,feijoes1.jpg
39.34754699679046,22.547657606457154,4,132,4247.5,258.89444231987,0.8607594936708861,0.7906738644825019,0.7963386535035875,1,feijoes1.jpg
55.90705987488829,13.387879965161117,24,145,4361.0,261.96550929546356,1.3692307692307693,0.7538461538461538,0.7985603080072312,1,feijoes1.jpg
46.4023368606702,18.450017894948356,5,117,4424.0,268.39191591739655,1.1428571428571428,0.6528925619834711,0.7717668517689859,1,feijoes1.jpg
43.06875227355402,18.04773192950594,7,116,2263.0,1161.3666533231735,1.2384615384615385,0.10812231247013855,0.021084131406543378,1,feijoes1.jpg
36.724486301369865,16.391568259629288,8,117,5713.0,290.9360725879669,1.3066666666666666,0.7772789115646258,0.848162260363974,1,feijoes1.jpg
44.00428609697295,14.18062965974591,15,122,3628.0,242.7939373254776,0.7142857142857143,0.7198412698412698,0.7733951894085029,1,feijoes1.jpg
43.83704383750287,15.542240348569537,13,121,4244.0,262.9360728263855,1.4126984126984128,0.7569110041020153,0.7714093439092351,1,feijoes1.jpg
32.573230048639886,17.76834044511539,6,125,5426.5,295.46298491954803,0.8217821782178217,0.6473219611117739,0.7811303449966733,1,feijoes1.jpg
42.266679787443415,15.14142247120424,15,124,4957.5,283.5218583345413,0.7684210526315789,0.7148521989906272,0.7749960577264685,1,feijoes1.jpg
30.52968816744981,13.53916253375703,11,114,4569.5,257.3797233104706,0.7613636363636364,0.775016960651289,0.8668219224453311,1,feijoes1.jpg
49.05374136965852,13.880871092578221,16,123,5230.0,296.5929266214371,0.9767441860465116,0.7239756367663345,0.7471193319155006,1,feijoes1.jpg
32.073515897812904,12.88003683809644,15,116,5318.5,284.83556747436523,1.4285714285714286,0.7597857142857143,0.82377875988505,1,feijoes1.jpg
31.379540400296516,11.64414529200005,18,103,3941.5,242.55129659175873,0.7590361445783133,0.7537770128131573,0.8419071422199249,1,feijoes1.jpg
40.35116490954054,19.575245403342333,5,131,7314.0,885.1168724298477,0.7426900584795322,0.3367868490122945,0.11731771104908756,1,feijoes1.jpg
31.775488454706927,13.466847770810864,10,99,5502.5,286.55129742622375,0.7684210526315789,0.7934390771449171,0.8421028882773147,1,feijoes1.jpg
37.5,18.383061674316906,9,83,187.5,100.81118214130402,1.434782608695652,0.24703557312252963,0.23184285766293794,1,feijoes1.jpg
40.350948289836275,20.280578484488693,8,140,6036.0,302.9360727071762,1.2531645569620253,0.7717683160721135,0.8265271298180843,1,feijoes1.jpg
34.589807692307694,18.87674627585532,8,126,5078.0,287.5634880065918,0.7959183673469388,0.6643118785975929,0.7716761450669949,1,feijoes1.jpg
52.500966098717726,23.864706062471722,6,144,5571.0,286.7350620031357,0.9887640449438202,0.7113125638406538,0.851493660486816,1,feijoes1.jpg
67.29895470383275,18.303571526198734,29,141,1198.0,551.5289993286133,0.6730769230769231,0.16456043956043956,0.049491427101899056,1,feijoes1.jpg
35.41732790049325,14.029149824586481,15,112,4547.5,265.8650051355362,0.6494845360824743,0.7441498936344297,0.8084631303195766,1,feijoes2.jpg
57.76465730800991,15.859465580510832,29,115,1018.0,460.2152897119522,0.875,0.2244268077601411,0.06039980768093239,1,feijoes2.jpg
46.74355751099937,17.432628175897626,16,120,1356.0,561.6122580766678,1.273972602739726,0.19973486522315512,0.054025201675314743,1,feijoes2.jpg
40.03443443443444,14.072471350312311,21,117,4879.5,272.49242067337036,0.9529411764705882,0.708714596949891,0.8258027645628252,1,feijoes2.jpg
33.69729402261712,14.80836965167642,10,117,4833.5,285.11983728408813,1.1481481481481481,0.6416434355502456,0.7471653410070892,1,feijoes2.jpg
37.24908558888076,14.875493668865415,12,130,5336.0,312.5340527296066,1.3918918918918919,0.7000787194961953,0.6864849139093541,1,feijoes2.jpg
48.05459387483356,15.711605354358106,17,109,1270.0,563.8965300321579,0.9318181818181818,0.17599778270509978,0.05018971628583723,1,feijoes2.jpg
32.52447003402251,11.420502989116663,10,91,3719.5,238.69343173503876,0.9333333333333333,0.7084761904761905,0.8203770267363041,1,feijoes2.jpg
37.82708688245315,19.805396908662487,6,106,944.0,561.553383231163,1.2461538461538462,0.17929724596391264,0.03761835167162469,1,feijoes2.jpg
50.665437302423605,12.357971891723476,18,122,3692.5,246.8355667591095,1.0135135135135136,0.6653153153153153,0.7615788813167319,1,feijoes2.jpg
37.29326241134752,13.582875012750112,15,101,5509.0,298.1076452732086,0.6831683168316832,0.7905007892093557,0.77899811754657,1,feijoes2.jpg
33.31218604651163,13.872858908349356,13,109,5247.5,294.0071405172348,1.4852941176470589,0.7640506697728596,0.7628630059804454,1,feijoes2.jpg
50.40495402514543,11.975659535904398,20,123,5206.0,288.73506212234497,1.1688311688311688,0.7512265512265512,0.7847204630426241,1,feijoes2.jpg
33.07734082397004,14.920783698827947,12,108,5215.5,288.8355668783188,0.8817204301075269,0.683910306845004,0.7856054223351222,1,feijoes2.jpg
32.84780994803266,20.01691565719184,8,109,1074.0,668.2640614509583,0.9611650485436893,0.10532509561635775,0.030221633440520722,0,feijoes2.jpg
48.890158172231985,18.68824968863841,11,119,946.5,462.600065946579,1.0410958904109588,0.17060201874549388,0.05558007156368915,1,feijoes2.jpg
34.32102613282186,13.712892833931377,13,122,4057.0,276.5340521335602,1.2686567164179106,0.7123792800702371,0.6666803222362878,1,feijoes2.jpg
49.39091534755678,18.50060842515419,14,129,1230.0,535.9554036855698,1.2714285714285714,0.19743178170144463,0.05380934028032801,1,feijoes2.jpg
34.712971481140755,16.488069537591826,9,126,4232.0,273.9066345691681,0.71875,0.6388888888888888,0.7088435947055831,1,feijoes2.jpg
43.35637198622273,14.361232023408302,12,112,4238.0,270.93607234954834,1.1857142857142857,0.7294320137693632,0.7254995626176974,1,feijoes2.jpg
49.97242647058823,13.720328037812422,16,87,433.5,269.9482649564743,1.309090909090909,0.10946969696969697,0.07475459361599922,1,feijoes2.jpg
28.794285714285714,18.326030555424907,6,85,270.5,189.72286927700043,1.1428571428571428,0.1341765873015873,0.09443603952817137,1,feijoes2.jpg
51.430077301475755,18.90711832790929,7,122,1198.5,540.198046207428,1.2054794520547945,0.18656600249066002,0.05161095368682639,1,feijoes2.jpg
39.31597222222222,27.348588637143102,4,104,713.0,362.9604581594467,1.0675675675675675,0.12196373588778651,0.0680112512523961,0,feijoes2.jpg
25.524271844660195,18.01635969619833,5,61,160.5,110.95331740379333,0.8157894736842105,0.13624787775891342,0.16383410658932282,1,feijoes2.jpg
56.75432969852469,18.868045694983937,5,105,1304.5,610.1391714811325,1.1025641025641026,0.08643079573312132,0.04403481047563615,1,feijoes2.jpg
27.850263355906698,12.154145481114307,8,100,5187.0,300.7350617647171,1.28,0.7204166666666667,0.7207057447338001,1,feijoes2.jpg
32.34364201796821,13.384572032420799,5,105,5657.5,304.97770392894745,0.7941176470588235,0.6847615589445655,0.764360517441227,1,feijoes2.jpg
34.601684952978054,14.518359536070655,5,122,4981.5,293.1198374032974,1.0853658536585367,0.6825842696629213,0.7285839107307228,1,feijoes2.jpg
37.2333424732657,14.893943921892037,13,110,3545.5,231.237588763237,0.759493670886076,0.7479957805907173,0.8332407276699338,1,feijoes2.jpg
25.661056297156122,14.920179514618003,5,95,5042.5,296.14927566051483,0.6176470588235294,0.7847027699968876,0.7224942937609173,1,feijoes2.jpg
25.62954658694569,14.39272410520701,5,99,3904.0,256.93607199192047,0.7294117647058823,0.7407969639468691,0.7431380734379772,1,feijoes2.jpg
30.753125662216572,17.728960480272324,7,118,4600.0,276.5929260253906,0.8068181818181818,0.736235595390525,0.7555888810387162,1,feijoes2.jpg
40.08115183246073,16.389235093363368,13,119,3685.0,327.64674854278564,0.8734177215189873,0.676022748119611,0.4313557893238149,1,feijoes2.jpg
31.133586979496936,14.893034898446912,6,114,4612.5,281.806129693985,0.9302325581395349,0.670421511627907,0.7298697634427945,1,feijoes2.jpg
30.88801645167321,12.338088964959827,7,117,5227.0,295.8477598428726,0.9886363636363636,0.6827324973876698,0.7504569670187902,1,feijoes2.jpg
54.76674364896074,21.15721282683948,10,115,1094.5,497.71276462078094,0.7157894736842105,0.16942724458204333,0.055522379705211435,0,feijoes2.jpg
